,wikiID,releaseDate,charactName,name_movie,role_summary_percent,role_importance,comp_active,comp_pasive,comp_attribut
7005,17008751,2009-10-23,Slim Gordon,Amelia,0.0,0.0,0.0,0.0,0.0
7006,17008751,2009-10-23,Frances Putnam,Amelia,0.0,0.0,0.3818,0.0,0.0
7007,511622,1983-07-29,Clark Griswold,Vacation,35.48,1.0,-0.1027,-0.1531,0.0
7008,511622,1983-07-29,Ellen Griswold,Vacation,19.35,0.55,-0.34,0.0,0.0
7009,511622,1983-07-29,Eddie Johnson,Vacation,6.45,0.18,0.0,0.0,0.0
7010,511622,1983-07-29,Audrey Griswold,Vacation,3.23,0.09,0.0,0.0,0.0
7011,511622,1983-07-29,Rusty Griswold,Vacation,3.23,0.09,0.0,0.0,0.0
7012,511622,1983-07-29,Cousin Catherine,Vacation,6.45,0.18,-0.0516,-0.2732,0.0
7013,511622,1983-07-29,Cousin Vicki,Vacation,0.0,0.0,0.0,0.0,0.0
7014,511622,1983-07-29,Grover,Vacation,0.0,0.0,0.0,0.0,0.0
7015,511622,1983-07-29,Kamp Komfort Clerk,Vacation,0.0,0.0,0.0,0.0,0.0
7016,511622,1983-07-29,,Vacation,,,,,
7017,511622,1983-07-29,Car Salesman,Vacation,0.0,0.0,0.0,0.0,0.0
7018,511622,1983-07-29,"Lasky, Guard at Walleyworld",Vacation,0.0,0.0,0.0,0.0,0.34
7019,511622,1983-07-29,Roy Walley,Vacation,9.68,0.27,0.0,0.0,0.0
7020,19958360,2008-08-14,Angela Carson,Mirrors,2.22,0.05,0.0,0.0,0.0
7021,19958360,2008-08-14,Ben Carson,Mirrors,42.22,1.0,0.0,-0.0772,-0.5574
7022,19958360,2008-08-14,Amy Carson,Mirrors,8.89,0.21,0.0,0.0,0.0
7023,19958360,2008-08-14,Michael Carson,Mirrors,13.33,0.32,-0.296,0.0,-0.296
7024,19958360,2008-08-14,Anna Esseker,Mirrors,20.0,0.47,-0.4588,0.0,0.3818
7025,19958360,2008-08-14,Lorenzo Sapelli,Mirrors,0.0,0.0,0.0,0.0,0.0
7026,19958360,2008-08-14,Det. Larry Byrne,Mirrors,4.44,0.11,0.4019,0.0,0.0
7027,19958360,2008-08-14,Robert Esseker,Mirrors,0.0,0.0,0.0,0.0,0.0
7036,26670965,1989-01-01,,Rude Awakening,,,,,
7037,26670965,1989-01-01,Jesus Montea,Rude Awakening,25.0,1.0,0.0,0.0,0.0
7038,10500185,1994-01-28,Agent Kevin David Walker,Golden Gate,,,,,
7039,10500185,1994-01-28,,Golden Gate,,,,,
7040,10500185,1994-01-28,,Golden Gate,,,,,
7041,189088,1998-06-05,Bobby Fain,A Perfect Murder,0.0,0.0,0.0,0.0,0.0
7042,189088,1998-06-05,Sandra Bradford,A Perfect Murder,0.0,0.0,0.0,0.0,0.0
7043,189088,1998-06-05,Jason Gates,A Perfect Murder,0.0,0.0,0.0,0.0,0.0
7044,189088,1998-06-05,Ann Gates,A Perfect Murder,0.0,0.0,0.0,0.0,0.0
7045,189088,1998-06-05,David Shaw,A Perfect Murder,28.89,0.81,0.0,0.0,-0.5423
7046,189088,1998-06-05,Mohamed Karaman,A Perfect Murder,3.33,0.09,0.0,-0.2263,0.0
7047,189088,1998-06-05,Emily Bradford Taylor,A Perfect Murder,28.89,0.81,-0.4939,-0.4588,0.0
7048,189088,1998-06-05,Ambassador Alice Wills,A Perfect Murder,0.0,0.0,0.0,0.0,0.0
7049,189088,1998-06-05,Raquel Martinez,A Perfect Murder,2.22,0.06,0.0,0.0,0.0
7050,189088,1998-06-05,Steven Taylor,A Perfect Murder,35.56,1.0,-0.4404,-0.0516,0.0
7051,612752,1977-02-09,Weehawk,Wizards,11.11,0.23,-0.5423,0.4215,0.0
7052,612752,1977-02-09,Peace,Wizards,0.0,0.0,0.1531,0.0,-0.296
7053,612752,1977-02-09,,Wizards,,,,,
7054,612752,1977-02-09,Sean,Wizards,11.11,0.23,0.0,-0.8481,0.0
7055,3024248,2006-03-24,Hutch MacNeil,Stay Alive,3.3,0.21,-0.4019,-0.5267,0.4939
7056,3024248,2006-03-24,Abigail,Stay Alive,15.38,1.0,-0.5267,-0.6908,0.0
7057,3024248,2006-03-24,Swink Sylvania,Stay Alive,12.09,0.79,0.5106,-0.6705,0.0
7058,3024248,2006-03-24,Phineus Bantum,Stay Alive,0.0,0.0,0.2023,0.0,0.2023
7059,3024248,2006-03-24,Miller Banks,Stay Alive,7.69,0.5,0.0,0.0,0.4939
7060,3024248,2006-03-24,Loomis Crowley,Stay Alive,15.38,1.0,0.0,-0.6705,-0.6486
7061,3024248,2006-03-24,October Bantum,Stay Alive,0.0,0.0,0.0,0.0,0.0
7062,3024248,2006-03-24,Jonathan Malkus,Stay Alive,5.49,0.36,-0.2023,0.0,0.0
7063,3024248,2006-03-24,Detective King,Stay Alive,2.2,0.14,0.0,-0.6705,-0.6486
7064,3024248,2006-03-24,Detective Thibodeaux,Stay Alive,3.3,0.21,0.0,0.0,0.0
7065,3024248,2006-03-24,Rex,Stay Alive,0.0,0.0,0.0,0.0,0.0
7066,3024248,2006-03-24,,Stay Alive,,,,,
7067,164359,1978-05-18,Buddy Holly,The Buddy Holly Story,14.29,1.0,0.0,0.2732,0.5106
7068,164359,1978-05-18,,The Buddy Holly Story,,,,,
7069,164359,1978-05-18,,The Buddy Holly Story,,,,,
7070,164359,1978-05-18,,The Buddy Holly Story,,,,,
7071,164359,1978-05-18,,The Buddy Holly Story,,,,,
7072,164359,1978-05-18,,The Buddy Holly Story,,,,,
7073,164359,1978-05-18,Sam,The Buddy Holly Story,0.0,0.0,0.0,0.0,0.0
7074,2029825,2006-05-23,Wolverine,X-Men: The Last Stand,7.69,0.27,-0.0772,-0.5267,0.0
7075,2029825,2006-05-23,Storm,X-Men: The Last Stand,0.0,0.0,0.0,-0.3818,0.0
7076,2029825,2006-05-23,Magneto,X-Men: The Last Stand,25.64,0.91,0.0516,0.0,-0.3818
7077,2029825,2006-05-23,Professor X,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7078,2029825,2006-05-23,Jean Grey,X-Men: The Last Stand,28.21,1.0,0.0,0.0,0.0
7079,2029825,2006-05-23,Rogue,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7080,2029825,2006-05-23,Beast,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7081,2029825,2006-05-23,Cyclops,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7082,2029825,2006-05-23,Mystique,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7083,2029825,2006-05-23,Iceman,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7084,2029825,2006-05-23,Pyro,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7085,2029825,2006-05-23,Juggernaut,X-Men: The Last Stand,0.0,0.0,0.0,0.0,-0.6369
7086,2029825,2006-05-23,Shadowcat,X-Men: The Last Stand,2.56,0.09,0.0,0.0,0.0
7087,2029825,2006-05-23,Colossus,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7088,2029825,2006-05-23,Archangel,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7089,2029825,2006-05-23,Warren Worthington II,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7090,2029825,2006-05-23,Callisto,X-Men: The Last Stand,2.56,0.09,0.0,0.0,0.0
7091,2029825,2006-05-23,Kavita Rao,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7092,2029825,2006-05-23,Trask,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7093,2029825,2006-05-23,Multiple Man,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7094,2029825,2006-05-23,Young Jean Grey,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7095,2029825,2006-05-23,Leech,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7096,2029825,2006-05-23,Quentin Quire,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7097,2029825,2006-05-23,Kitty Pryde,X-Men: The Last Stand,2.56,0.09,0.0,0.0,0.0
7098,2029825,2006-05-23,Eric Lehnsherr,X-Men: The Last Stand,0.0,0.0,0.0258,-0.1779,0.0
7099,2029825,2006-05-23,Sergeant,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7100,2029825,2006-05-23,Moira MacTaggert,X-Men: The Last Stand,0.0,0.0,0.0,0.0,0.0
7101,3361465,1950-01-01,,The Flame and the Arrow,,,,,
7102,3361465,1950-01-01,Dardo Bartoli,The Flame and the Arrow,40.0,1.0,-0.1531,-0.4215,0.3818
7103,3361465,1950-01-01,,The Flame and the Arrow,,,,,
7104,3361465,1950-01-01,Alessandro de Granazia,The Flame and the Arrow,0.0,0.0,0.0,-0.5106,0.0
7105,3361465,1950-01-01,,The Flame and the Arrow,,,,,
7106,3361465,1950-01-01,,The Flame and the Arrow,,,,,
7107,3361465,1950-01-01,,The Flame and the Arrow,,,,,
7108,3361465,1950-01-01,,The Flame and the Arrow,,,,,
7109,24028744,1992-08-27,,Chain of Desire,,,,,
7110,24028744,1992-08-27,Diana,Chain of Desire,6.67,0.5,0.0,0.0,0.0
7111,24028744,1992-08-27,Alma D'Angeli,Chain of Desire,0.0,0.0,0.0,0.0,0.0
7112,24028744,1992-08-27,,Chain of Desire,,,,,
7113,24028744,1992-08-27,,Chain of Desire,,,,,
7114,24028744,1992-08-27,,Chain of Desire,,,,,
7115,24028744,1992-08-27,,Chain of Desire,,,,,
7116,24028744,1992-08-27,Melissa,Chain of Desire,6.67,0.5,0.0,0.0,0.0
7117,6090957,1968-01-01,,The Devil's Brigade,,,,,
7118,6090957,1968-01-01,Lt. Col. Robert T. Frederick,The Devil's Brigade,,,,,
7119,6090957,1968-01-01,Maj. Alan Crown,The Devil's Brigade,,,,,
7120,6090957,1968-01-01,,The Devil's Brigade,,,,,
7121,6090957,1968-01-01,,The Devil's Brigade,,,,,
7122,6090957,1968-01-01,,The Devil's Brigade,,,,,
7123,6090957,1968-01-01,,The Devil's Brigade,,,,,
7124,6090957,1968-01-01,,The Devil's Brigade,,,,,
7125,4396698,1983-11-04,,Deal of the Century,,,,,
7126,4396698,1983-11-04,,Deal of the Century,,,,,
7127,4396698,1983-11-04,Ray Kasternak,Deal of the Century,19.44,0.44,-0.7906,0.0,0.0
7128,4396698,1983-11-04,Catherine DeVoto,Deal of the Century,11.11,0.25,-0.2023,-0.2023,0.0
7129,4396698,1983-11-04,,Deal of the Century,,,,,
7130,4396698,1983-11-04,,Deal of the Century,,,,,
7131,4396698,1983-11-04,,Deal of the Century,,,,,
7132,4396698,1983-11-04,,Deal of the Century,,,,,
7133,4396698,1983-11-04,,Deal of the Century,,,,,
7134,4396698,1983-11-04,,Deal of the Century,,,,,
7135,4396698,1983-11-04,,Deal of the Century,,,,,
7136,4396698,1983-11-04,,Deal of the Century,,,,,
7137,171540,1996-10-13,Alan Isaacman,The People vs. Larry Flynt,15.22,0.26,-0.2023,0.0,0.0
7138,171540,1996-10-13,Althea Leasure Flynt,The People vs. Larry Flynt,58.7,1.0,-0.2023,0.0,-0.3818
7139,171540,1996-10-13,Larry Flynt,The People vs. Larry Flynt,2.17,0.04,-0.2023,0.0,0.0
7140,171540,1996-10-13,Network Reporter,The People vs. Larry Flynt,0.0,0.0,0.0,0.0,0.0
7141,171540,1996-10-13,Simon Leis,The People vs. Larry Flynt,0.0,0.0,0.0,0.0,0.0
7142,171540,1996-10-13,Miles,The People vs. Larry Flynt,0.0,0.0,0.0,0.0,0.0
7143,171540,1996-10-13,Chester,The People vs. Larry Flynt,0.0,0.0,0.0,0.0,-0.6486
7144,171540,1996-10-13,Reverend Jerry Falwell,The People vs. Larry Flynt,8.7,0.15,0.0,0.0,0.0
7145,171540,1996-10-13,Charles Keating,The People vs. Larry Flynt,0.0,0.0,0.0,0.0,0.0
7146,171540,1996-10-13,Arlo,The People vs. Larry Flynt,0.0,0.0,0.0,0.0,0.0
7147,171540,1996-10-13,Ruth Carter Stapleton,The People vs. Larry Flynt,2.17,0.04,0.0,0.0,0.0
7148,7693761,1955-09-01,,It's Always Fair Weather,,,,,
7149,7693761,1955-09-01,,It's Always Fair Weather,,,,,
7150,7693761,1955-09-01,,It's Always Fair Weather,,,,,
7151,7693761,1955-09-01,Jackie Leighton,It's Always Fair Weather,20.0,0.5,0.0,0.0,0.0
7152,7693761,1955-09-01,,It's Always Fair Weather,,,,,
7153,7693761,1955-09-01,,It's Always Fair Weather,,,,,
7154,7693761,1955-09-01,,It's Always Fair Weather,,,,,
7155,7693761,1955-09-01,,It's Always Fair Weather,,,,,
7156,7693761,1955-09-01,,It's Always Fair Weather,,,,,
7157,1686031,2005-02-02,Danny,Unleashed,43.84,1.0,-0.6486,-0.5859,-0.4019
7158,1686031,2005-02-02,Bart,Unleashed,30.14,0.69,-0.6705,-0.1531,0.0
7159,1686031,2005-02-02,Sam,Unleashed,15.07,0.34,-0.2023,-0.1779,0.0
7160,1686031,2005-02-02,Raffles,Unleashed,0.0,0.0,-0.4767,0.0,0.0
7161,1686031,2005-02-02,Distinguished Lady,Unleashed,0.0,0.0,-0.6597,-0.6249,0.0
7162,1686031,2005-02-02,Georgie,Unleashed,0.0,0.0,0.0,0.0,0.0
7163,4622896,1983-07-29,,Krull,,,,,
7164,4622896,1983-07-29,Kegan,Krull,8.33,0.4,0.0,-0.6705,0.0
7165,4622896,1983-07-29,Rhun,Krull,8.33,0.4,0.0,-0.6908,0.0
7166,4622896,1983-07-29,,Krull,,,,,
7167,4622896,1983-07-29,,Krull,,,,,
7168,4622896,1983-07-29,,Krull,,,,,
7169,4622896,1983-07-29,,Krull,,,,,
7170,4622896,1983-07-29,,Krull,,,,,
7171,4622896,1983-07-29,,Krull,,,,,
7172,25001260,2011-06-23,Charlotte Mearing,Transformers: Dark of the Moon,0.0,0.0,0.0,0.0,0.0
7173,25001260,2011-06-23,Sam Witwicky,Transformers: Dark of the Moon,18.52,0.83,0.34,-0.4939,-0.5267
7174,25001260,2011-06-23,Robert Epps,Transformers: Dark of the Moon,3.7,0.17,0.0,0.0,0.0
7175,25001260,2011-06-23,Lt. Colonel William Lennox,Transformers: Dark of the Moon,0.0,0.0,0.0,0.0,0.0
7176,25001260,2011-06-23,Megatron,Transformers: Dark of the Moon,0.0,0.0,0.0,-0.296,0.0
7177,25001260,2011-06-23,Dylan,Transformers: Dark of the Moon,0.0,0.0,0.0,0.0,0.0
7178,25001260,2011-06-23,Bruce,Transformers: Dark of the Moon,0.0,0.0,0.0,0.0,0.0
7179,25001260,2011-06-23,Dutch,Transformers: Dark of the Moon,0.0,0.0,0.0,0.0,0.0
7180,25001260,2011-06-23,Sentinel Prime,Transformers: Dark of the Moon,0.0,0.0,-0.7906,0.34,-0.5994
7181,25001260,2011-06-23,Jerry Wang,Transformers: Dark of the Moon,7.41,0.33,0.0,0.0,0.0
7182,25001260,2011-06-23,Simmons,Transformers: Dark of the Moon,0.0,0.0,0.0,0.0,0.3612
7183,25001260,2011-06-23,Optimus Prime,Transformers: Dark of the Moon,0.0,0.0,-0.4404,0.34,-0.3818
7184,25001260,2011-06-23,Silverbolt,Transformers: Dark of the Moon,0.0,0.0,0.0,0.0,0.0
7185,25001260,2011-06-23,,Transformers: Dark of the Moon,,,,,
7186,25001260,2011-06-23,Soundwave,Transformers: Dark of the Moon,0.0,0.0,0.0,0.0,0.0
7187,25001260,2011-06-23,Eddie,Transformers: Dark of the Moon,0.0,0.0,0.0,0.0,0.0
7188,25001260,2011-06-23,Ratchet,Transformers: Dark of the Moon,0.0,0.0,0.25,0.0,0.0
7189,25001260,2011-06-23,Starscream,Transformers: Dark of the Moon,7.41,0.33,0.0,0.0,0.0
7190,25001260,2011-06-23,Wheelie,Transformers: Dark of the Moon,0.0,0.0,0.25,0.0,0.0
7191,25001260,2011-06-23,Ironhide,Transformers: Dark of the Moon,0.0,0.0,0.0,-0.5423,0.0
7192,25001260,2011-06-23,Ron Witwicky,Transformers: Dark of the Moon,0.0,0.0,0.5106,-0.4939,-0.5267
7193,25001260,2011-06-23,Judy Witwicky,Transformers: Dark of the Moon,0.0,0.0,0.5106,-0.4939,-0.5267
7194,25001260,2011-06-23,Leadfoot,Transformers: Dark of the Moon,0.0,0.0,0.0,0.0,0.0
7195,25001260,2011-06-23,Hatchet,Transformers: Dark of the Moon,0.0,0.0,0.25,0.0,0.0
7196,1373922,2001-12-17,Philip Huntley,How High,1.69,0.05,0.0,0.0,0.0
7197,1373922,2001-12-17,Bill the Crew Coach,How High,0.0,0.0,0.0,0.0,0.0
7198,1373922,2001-12-17,Vice President,How High,0.0,0.0,0.0,0.0,0.0
7199,1373922,2001-12-17,Lauren,How High,5.08,0.14,0.0,0.0,0.0
7200,1373922,2001-12-17,Jamie,How High,6.78,0.19,0.0,0.0,0.0
7201,1373922,2001-12-17,Dean Carl Cain,How High,1.69,0.05,0.0,-0.7783,0.0
7202,1373922,2001-12-17,Jamal King,How High,22.03,0.62,-0.34,0.0,0.4767
7203,1373922,2001-12-17,Silas P. Silas,How High,35.59,1.0,-0.34,0.0,0.4767
7204,1373922,2001-12-17,Mamma King,How High,0.0,0.0,0.0,0.0,0.0
7205,1373922,2001-12-17,Student,How High,0.0,0.0,0.0,0.0,0.0
7206,1373922,2001-12-17,Field of Dreams Guy,How High,0.0,0.0,0.0,0.0,0.0
7207,1373922,2001-12-17,Baby Powder,How High,0.0,0.0,0.0,0.0,0.0
7208,1374740,1981-01-01,,Continental Divide,,,,,
7209,1374740,1981-01-01,,Continental Divide,,,,,
7210,1374740,1981-01-01,Ernie Souchak,Continental Divide,70.0,1.0,0.0,0.0,0.0
7211,1374740,1981-01-01,,Continental Divide,,,,,
7212,1374740,1981-01-01,,Continental Divide,,,,,
7213,1374740,1981-01-01,,Continental Divide,,,,,
7214,168554,1985-11-15,,Runaway Train,,,,,
7215,168554,1985-11-15,,Runaway Train,,,,,
7216,168554,1985-11-15,Manny,Runaway Train,40.74,1.0,0.0,-0.3818,0.0
7217,168554,1985-11-15,,Runaway Train,,,,,
7218,168554,1985-11-15,,Runaway Train,,,,,
7219,168554,1985-11-15,,Runaway Train,,,,,
7220,168554,1985-11-15,,Runaway Train,,,,,
7221,168554,1985-11-15,,Runaway Train,,,,,
7222,168554,1985-11-15,,Runaway Train,,,,,
7223,5734461,2007-08-25,Dale Murphy,Wrong Turn 2: Dead End,19.3,0.73,-0.7003,-0.6705,-0.4404
7224,5734461,2007-08-25,Nina Papas,Wrong Turn 2: Dead End,26.32,1.0,-0.6124,-0.4588,0.0
7225,5734461,2007-08-25,Jake Washington,Wrong Turn 2: Dead End,17.54,0.67,0.3182,0.296,0.0
7226,5734461,2007-08-25,Mara,Wrong Turn 2: Dead End,10.53,0.4,-0.6705,-0.6908,-0.4404
7227,5734461,2007-08-25,Amber,Wrong Turn 2: Dead End,1.75,0.07,0.0,-0.6705,0.0
7228,5734461,2007-08-25,Jonesy,Wrong Turn 2: Dead End,7.02,0.27,0.0,-0.7269,0.0
7229,5734461,2007-08-25,M,Wrong Turn 2: Dead End,0.0,0.0,0.0,0.0,-0.4404
7230,5734461,2007-08-25,Elena,Wrong Turn 2: Dead End,8.77,0.33,0.0,0.0,0.0
7231,5734461,2007-08-25,Old Timer,Wrong Turn 2: Dead End,0.0,0.0,0.0,0.0,0.0
7232,5734461,2007-08-25,Pa,Wrong Turn 2: Dead End,0.0,0.0,-0.6705,-0.7096,0.0
7233,5734461,2007-08-25,Brother,Wrong Turn 2: Dead End,0.0,0.0,0.0,-0.6908,0.0
7261,19226290,2009-09-12,Uncle Arthur,A Serious Man,8.33,0.21,0.0,0.0,0.0
7262,19226290,2009-09-12,Larry Gopnik,A Serious Man,39.58,1.0,-0.34,0.0,0.0
7263,19226290,2009-09-12,Dr. Shapiro,A Serious Man,0.0,0.0,0.0,0.0,0.0
7264,19226290,2009-09-12,,A Serious Man,,,,,
7265,19226290,2009-09-12,Rabbi Nachtner,A Serious Man,0.0,0.0,0.0,0.0,0.0
7266,19226290,2009-09-12,Sy Ableman,A Serious Man,12.5,0.32,0.4215,-0.6705,0.0
7267,28327,1994-10-28,Daniel Jackson,Stargate,45.61,1.0,-0.296,-0.8807,0.25
7268,28327,1994-10-28,Jack O'Neill,Stargate,26.32,0.58,0.0,0.0,0.0
7269,28327,1994-10-28,Charles Kawalsky,Stargate,1.75,0.04,0.0,0.0,0.0
7270,28327,1994-10-28,Skaara,Stargate,3.51,0.08,0.0,0.0,0.0
7271,28327,1994-10-28,Catherine Langford,Stargate,7.02,0.15,-0.6908,0.0,0.0
7272,28327,1994-10-28,Lieutenant Ferretti,Stargate,1.75,0.04,0.0,0.0,0.0
7273,28327,1994-10-28,Kasuf,Stargate,0.0,0.0,0.0,0.0,0.0
7274,28327,1994-10-28,Sha'uri,Stargate,0.0,0.0,0.0,-0.6705,0.0
7275,28327,1994-10-28,General W.O. West,Stargate,0.0,0.0,0.0,0.0,0.0
7276,28327,1994-10-28,Anubis,Stargate,0.0,0.0,0.0,0.0,0.0
7277,28327,1994-10-28,Horus,Stargate,0.0,0.0,0.0,0.0,0.0
7278,11901160,1979-04-04,Billy,The Champ,0.0,0.0,0.0,0.0,0.0
7279,11901160,1979-04-04,,The Champ,,,,,
7280,11901160,1979-04-04,,The Champ,,,,,
7281,11901160,1979-04-04,,The Champ,,,,,
7282,11901160,1979-04-04,,The Champ,,,,,
7283,11901160,1979-04-04,,The Champ,,,,,
7284,11901160,1979-04-04,,The Champ,,,,,
7285,11901160,1979-04-04,,The Champ,,,,,
7286,11901160,1979-04-04,,The Champ,,,,,
7287,11901160,1979-04-04,,The Champ,,,,,
7288,3601835,1983-09-23,,Eddie and the Cruisers,,,,,
7289,3601835,1983-09-23,Maggie Foley,Eddie and the Cruisers,5.56,0.16,0.0,0.0,0.0
7290,3601835,1983-09-23,,Eddie and the Cruisers,,,,,
7291,3601835,1983-09-23,,Eddie and the Cruisers,,,,,
7292,1765026,2000-12-15,Comte de Reynaud,Chocolat,11.32,0.5,0.0,0.0,0.0
7293,1765026,2000-12-15,Caroline Clairmont,Chocolat,7.55,0.33,0.0,0.0,0.0
7294,1765026,2000-12-15,Didi Drou,Chocolat,0.0,0.0,0.0,0.0,0.0
7295,1765026,2000-12-15,Alphonse Marceau,Chocolat,0.0,0.0,0.0,0.0,0.0
7296,1765026,2000-12-15,Guillaume Blerot,Chocolat,0.0,0.0,0.0,0.0,0.0
7297,1765026,2000-12-15,Josephine Muscat,Chocolat,15.09,0.67,0.0,0.0,0.5423
7298,1765026,2000-12-15,Serge Muscat,Chocolat,7.55,0.33,0.0,0.0,0.0
7299,1765026,2000-12-15,Madame Audel,Chocolat,0.0,0.0,0.0,0.0,0.0
7300,1765026,2000-12-15,Vianne Rocher,Chocolat,22.64,1.0,0.4404,0.6369,0.3182
7301,1765026,2000-12-15,Armande Voizin,Chocolat,9.43,0.42,-0.3612,0.0,0.4404
7302,1765026,2000-12-15,Roux,Chocolat,9.43,0.42,0.0,0.0,0.0
7303,2294047,1982-08-06,Cheech,Things Are Tough All Over,0.0,0.0,-0.1531,-0.2023,-0.5719
7304,2294047,1982-08-06,Chong,Things Are Tough All Over,74.19,1.0,0.0,-0.6124,-0.5859
7305,2294047,1982-08-06,,Things Are Tough All Over,,,,,
7306,2294047,1982-08-06,,Things Are Tough All Over,,,,,
7307,2294047,1982-08-06,,Things Are Tough All Over,,,,,
7308,2294047,1982-08-06,,Things Are Tough All Over,,,,,
7309,2294047,1982-08-06,,Things Are Tough All Over,,,,,
7310,2294047,1982-08-06,Prince Habib,Things Are Tough All Over,3.23,0.04,0.0,0.0,0.0
7311,565879,2004-10-27,Mr. Incredible,The Incredibles,5.13,0.12,0.0,0.0,0.0
7312,565879,2004-10-27,Elastigirl,The Incredibles,0.0,0.0,0.0,0.0,0.0
7313,565879,2004-10-27,Frozone,The Incredibles,0.0,0.0,0.0,0.0,0.0
7314,565879,2004-10-27,Syndrome,The Incredibles,0.0,0.0,0.0,0.0,-0.5574
7315,565879,2004-10-27,Gilbert Huph,The Incredibles,0.0,0.0,0.0,0.0,0.0
7316,565879,2004-10-27,Bernie Kropp,The Incredibles,0.0,0.0,0.0,0.0,0.0
7317,565879,2004-10-27,Mirage,The Incredibles,0.0,0.0,0.0,0.0,0.0
7318,565879,2004-10-27,Rick Dicker,The Incredibles,0.0,0.0,0.0,0.0,0.0
7319,565879,2004-10-27,Edna Mode,The Incredibles,5.13,0.12,0.0,0.0,0.0
7320,565879,2004-10-27,The Underminer,The Incredibles,0.0,0.0,0.0,0.0,-0.5574
7321,565879,2004-10-27,Lucius Best,The Incredibles,5.13,0.12,-0.3818,0.0,0.0
7322,11779733,2008-09-18,,Beverly Hills Chihuahua,,,,,
7323,11779733,2008-09-18,Manuel,Beverly Hills Chihuahua,0.0,0.0,0.0,0.0,0.0
7324,11779733,2008-09-18,El Diablo,Beverly Hills Chihuahua,0.0,0.0,0.0,0.0,0.0
7325,11779733,2008-09-18,Papi,Beverly Hills Chihuahua,0.0,0.0,0.0,0.0,0.0
7326,11779733,2008-09-18,Chloe,Beverly Hills Chihuahua,43.75,1.0,0.1779,0.2263,0.0
7327,11779733,2008-09-18,,Beverly Hills Chihuahua,,,,,
7328,11779733,2008-09-18,Delgado,Beverly Hills Chihuahua,25.0,0.57,0.3818,0.0,0.0
7329,11779733,2008-09-18,,Beverly Hills Chihuahua,,,,,
7330,11779733,2008-09-18,,Beverly Hills Chihuahua,,,,,
7331,11779733,2008-09-18,Chico,Beverly Hills Chihuahua,0.0,0.0,0.0,0.0,0.0
7332,11779733,2008-09-18,,Beverly Hills Chihuahua,,,,,
7333,11779733,2008-09-18,Blair,Beverly Hills Chihuahua,0.0,0.0,0.0,0.0,0.0
7341,4059223,2007-03-02,Jack Gramm,88 Minutes,35.21,1.0,0.0,-0.1027,-0.3612
7342,4059223,2007-03-02,Kim Cummings,88 Minutes,9.86,0.28,-0.34,-0.3182,0.0
7343,4059223,2007-03-02,Lauren Douglas,88 Minutes,15.49,0.44,-0.3818,0.0,-0.6486
7344,4059223,2007-03-02,Shelly Barnes,88 Minutes,4.23,0.12,0.0,0.0,0.0
7345,4059223,2007-03-02,Frank Parks,88 Minutes,1.41,0.04,0.0,0.0,0.6597
7346,4059223,2007-03-02,Carol Lynn Johnson,88 Minutes,7.04,0.2,0.0,0.0,0.0
7347,4059223,2007-03-02,Mike Stempt,88 Minutes,1.41,0.04,0.0,0.0,0.0
7348,4059223,2007-03-02,Jon Forster,88 Minutes,11.27,0.32,0.0,0.0,0.0
7349,4059223,2007-03-02,Guy LaForge,88 Minutes,1.41,0.04,0.0,0.0,0.0
7350,4059223,2007-03-02,Johnny D'Franco,88 Minutes,0.0,0.0,0.0,0.0,0.0
7351,4059223,2007-03-02,J.T. Rycker,88 Minutes,0.0,0.0,0.0,0.0,0.0
7352,4059223,2007-03-02,Kate,88 Minutes,0.0,0.0,0.0,0.0,0.0
7353,11467488,2007-09-28,Diana Croce,Feast of Love,13.79,0.67,0.0,0.5719,0.0
7354,11467488,2007-09-28,Bradley Smith,Feast of Love,20.69,1.0,-0.7184,0.0,0.0
7355,11467488,2007-09-28,David Watson,Feast of Love,10.34,0.5,0.0,0.0,0.0
7356,11467488,2007-09-28,Kathryn Smith,Feast of Love,3.45,0.17,0.0,0.0,0.0
7357,11467488,2007-09-28,Harry Scott,Feast of Love,12.07,0.58,-0.6369,0.0,-0.4215
7358,11467488,2007-09-28,Chloe Barlow,Feast of Love,13.79,0.67,-0.34,0.34,-0.4767
7359,11467488,2007-09-28,Oscar,Feast of Love,6.9,0.33,-0.7269,0.0,0.0
